year,month,week,region,retailer_code,retailer_name,brand_code,brand,pos_units,pos_amount,inv_units,inv_amount
2020,4,4,FR,R001,Walmart,B021,Whiffies,527,9309.96,404,5894.93
2020,12,1,CN,R002,Amazon,B038,Party Other Games,267,13733.99,86,3569.07
2020,7,7,BE,R001,Walmart,B065,Teen Titans Go,513,34815.44,587,41741.51
2020,9,3,DE,R016,Lidl,B007,Kinetic Rock,285,6536.09,218,5428.24
2020,9,2,FR,R001,Walmart,B030,Paw Value Channel,640,15667.9,677,17188.07
2020,9,8,AA,R001,Walmart,B003,Craft Cool,539,39538.69,425,27443.53
2020,8,2,AA,R001,Walmart,B013,Aqua Dots,495,11041.88,482,10018.01
2020,3,1,RO,R002,Amazon,B037,Marbles,189,5296.63,79,2029.08
2020,7,8,WE,R001,Walmart,B063,Star Wars,482,22357.71,478,18748.68
2020,10,5,IN,R011,Reliance Retail,B073,Redakai,321,16613.26,248,11937.16
2020,8,4,PT,R002,Amazon,B036,Gabbys Dollhouse,390,15827.75,397,15466.05
2020,12,4,US,R006,Walgreens,B067,Gund License Train Dragon,264,7923.55,256,7781.39
2020,11,7,CN,R001,Walmart,B065,Teen Titans Go,509,22170.32,296,12091.12
2020,5,10,PL,R002,Amazon,B034,Dora the Explorer,157,8356.5,187,9908.78
2020,10,4,CA,R025,Sobeys,B054,Spy Gear,344,5565.1,393,6978.54
2020,11,9,BE,R002,Amazon,B049,Tech Deck,253,10507.8,88,3447.63
2020,7,12,US,R002,Amazon,B061,Monster Jam,294,10910.28,92,3242.31
2020,7,13,UK,R001,Walmart,B016,Purse Pets,506,23007.42,233,11587.66
2020,4,9,PL,R002,Amazon,B022,Zoobles,191,10481.13,130,6911.62
2020,6,10,PL,R001,Walmart,B064,TMNT,572,38528.07,649,46565.61
2020,11,1,MX,R002,Amazon,B054,Spy Gear,323,5617.54,347,5206.3
2020,12,12,WE,R002,Amazon,B046,Puzz4D Brand,287,17389.16,250,13793.8
2020,6,3,PT,R001,Walmart,B014,PixOs,460,33465.77,506,33094.06
2020,7,13,IN,R011,Reliance Retail,B045,Rubiks,226,16484.27,270,19774.3
2020,9,3,AA,R001,Walmart,B060,Monster Trucks,554,17108.22,363,9269.3
2020,11,2,IT,R001,Walmart,B069,Gund License Vida the Vet,434,29521.69,514,38121.63
2020,10,8,SK,R001,Walmart,B013,Aqua Dots,536,26264.02,346,15947.47
2020,2,3,US,R003,Costco,B048,HEX,359,13853.85,420,17342.39
2020,3,8,PT,R001,Walmart,B007,Kinetic Rock,459,29849.66,273,17440.1
2020,6,8,AA,R002,Amazon,B008,Kinetic Sand,307,15802.8,303,14452.28
2020,8,9,AT,R001,Walmart,B063,Star Wars,519,34203.15,611,34351.02
2020,11,5,CH,R001,Walmart,B014,PixOs,544,8579.61,368,6232.78
2020,9,5,AA,R002,Amazon,B048,HEX,158,2946.07,140,2637.04
2020,6,2,AA,R001,Walmart,B023,DigiBird,426,12858.45,208,6343.51
2020,4,8,RO,R001,Walmart,B068,Gund License Pusheen,495,35212.44,333,25811.26
2020,12,11,AU,R028,IGA,B056,Batman,271,11176.87,181,7645.0
2020,3,5,RO,R001,Walmart,B072,Gund License Paw Patrol,545,22905.95,396,17929.22
2020,5,4,DE,R015,Aldi,B024,Hatchimals,311,12909.46,162,5630.22
2020,6,1,RO,R001,Walmart,B024,Hatchimals,479,13053.03,262,6659.8
2020,3,10,IT,R001,Walmart,B047,Air Hogs,529,17777.26,420,15106.34
2020,8,9,US,R001,Walmart,B014,PixOs,343,7825.92,333,7280.93
2020,4,3,PT,R002,Amazon,B029,Paw Patrol Construction,253,13658.75,244,11536.29
2020,7,11,PT,R002,Amazon,B001,Art,258,9801.49,252,8433.17
2020,2,6,AU,R026,Woolworths AU,B036,Gabbys Dollhouse,303,4554.01,111,1652.32
2020,4,5,CZ,R001,Walmart,B059,Black Adam Movie,509,36963.87,570,44961.15
2020,6,8,CN,R002,Amazon,B065,Teen Titans Go,248,4345.4,172,3247.2
2020,3,9,CH,R001,Walmart,B045,Rubiks,469,28397.85,301,17368.74
2020,7,8,RO,R002,Amazon,B010,MoonLite,289,19810.83,120,7066.79
2020,7,4,NL,R001,Walmart,B011,Orbeez,504,17812.41,249,8162.01
2020,4,9,US,R003,Costco,B056,Batman,263,8478.64,154,4830.87
2020,10,6,IT,R002,Amazon,B060,Monster Trucks,336,13015.33,156,6557.21
2020,5,6,ES,R002,Amazon,B062,SONY PLAYSTATION,246,6640.63,161,4094.79
2020,1,7,CH,R002,Amazon,B035,GabbysDollhouseValue,231,8084.21,113,4156.39
2020,1,4,SK,R001,Walmart,B051,Dragamonz,508,16396.3,399,11073.59
2020,2,4,PT,R001,Walmart,B038,Party Other Games,535,13292.25,264,7153.0
2020,2,7,DE,R002,Amazon,B051,Dragamonz,313,12208.12,116,3796.9
2020,8,10,UK,R007,Tesco,B063,Star Wars,237,5381.59,87,2046.57
2020,5,8,NL,R001,Walmart,B067,Gund License Train Dragon,545,15462.1,276,6790.41
2020,12,7,BE,R002,Amazon,B029,Paw Patrol Construction,239,11809.37,201,8900.01
2020,11,7,CZ,R002,Amazon,B062,SONY PLAYSTATION,188,10566.21,95,4752.92
2020,6,4,AT,R001,Walmart,B038,Party Other Games,497,9649.08,170,3142.42
2020,2,1,AU,R002,Amazon,B054,Spy Gear,220,8989.01,249,11080.01
2020,12,9,US,R005,Best Buy,B029,Paw Patrol Construction,247,4269.76,272,4976.27
2020,4,5,UK,R002,Amazon,B073,Redakai,208,15064.3,207,15979.61
2020,9,10,CA,R002,Amazon,B064,TMNT,248,3847.6,291,4701.01
2020,6,12,AT,R002,Amazon,B053,Minecraft,243,12505.97,268,13956.55
2020,9,8,AU,R002,Amazon,B002,Text Cool,298,9093.06,187,4892.59
2020,1,6,UK,R009,Asda,B021,Whiffies,300,6243.0,247,5009.63
2020,3,7,IT,R002,Amazon,B051,Dragamonz,119,3288.96,91,2607.44
2020,1,10,PL,R002,Amazon,B046,Puzz4D Brand,188,6338.21,152,4348.46
2020,7,2,AA,R001,Walmart,B003,Craft Cool,417,30973.64,340,26024.95
2020,9,4,PL,R002,Amazon,B043,Big Potato Games,275,18835.06,264,15012.68
2020,5,6,ES,R001,Walmart,B046,Puzz4D Brand,431,9814.54,254,5931.79
2020,5,10,CH,R001,Walmart,B023,DigiBird,553,17030.55,262,6742.26
2020,10,6,PL,R002,Amazon,B050,Bakugan,286,19596.57,120,8016.11
2020,11,1,WE,R002,Amazon,B018,Cheeky Chonks,227,15656.84,171,10543.09
2020,8,2,UK,R002,Amazon,B064,TMNT,149,8557.01,92,5062.0
2020,5,13,PL,R001,Walmart,B015,Masha & The Bear,476,7872.48,185,3091.34
2020,9,10,CN,R002,Amazon,B032,Vida the Vet,232,8608.52,117,3719.28
2020,8,10,AT,R001,Walmart,B055,Angry Birds,425,8727.56,403,8237.68
2020,2,10,WE,R002,Amazon,B052,Ionix Pokemon,238,10002.03,112,3977.72
2020,8,3,PL,R002,Amazon,B067,Gund License Train Dragon,287,7041.58,97,2211.04
2020,3,11,IT,R002,Amazon,B062,SONY PLAYSTATION,236,8431.29,175,6423.97
2020,9,3,ES,R001,Walmart,B016,Purse Pets,424,8145.15,164,3067.09
2020,2,12,MX,R001,Walmart,B048,HEX,607,35367.63,664,41652.56
2020,7,13,CH,R002,Amazon,B069,Gund License Vida the Vet,303,16464.2,162,9410.1
2020,9,8,US,R005,Best Buy,B055,Angry Birds,202,13813.0,113,6654.1
2020,11,12,PT,R001,Walmart,B038,Party Other Games,596,32437.11,435,22778.07
2020,4,10,AU,R002,Amazon,B050,Bakugan,205,7850.05,142,4553.9
2020,5,1,PT,R002,Amazon,B075,Ionix Dragons,231,10864.86,232,9889.76
2020,2,11,AT,R001,Walmart,B053,Minecraft,529,11339.4,339,5848.89
2020,1,9,PT,R001,Walmart,B074,Super Dinosaur,478,10344.54,347,8097.67
2020,1,6,AU,R027,Coles,B003,Craft Cool,357,12902.85,252,8538.18
2020,5,8,FR,R001,Walmart,B012,Paw Patrol Activity,446,31968.41,305,18030.08
2020,4,1,CA,R001,Walmart,B014,PixOs,460,32786.84,504,31934.0
2020,5,8,NL,R002,Amazon,B013,Aqua Dots,336,8700.38,295,6630.92
2020,1,1,US,R005,Best Buy,B049,Tech Deck,292,10283.15,179,6832.45
2020,6,12,CN,R001,Walmart,B037,Marbles,527,17672.37,425,13925.63
2020,11,1,CA,R025,Sobeys,B015,Masha & The Bear,387,24447.2,123,7519.3
2020,2,10,SK,R002,Amazon,B072,Gund License Paw Patrol,235,16513.26,200,14616.61
2020,10,7,UK,R001,Walmart,B030,Paw Value Channel,512,20280.2,193,6272.44
2020,9,8,PT,R001,Walmart,B058,DC Universe,447,8470.25,353,6257.79
2020,1,4,CA,R023,Loblaws,B066,GUND,323,16688.11,334,18963.85
2020,2,10,BE,R001,Walmart,B043,Big Potato Games,474,7542.84,470,7815.16
2020,8,2,AT,R002,Amazon,B037,Marbles,232,12519.32,161,7012.37
2020,10,4,CZ,R001,Walmart,B017,BITZEE,476,16046.95,292,7921.72
2020,11,5,ES,R001,Walmart,B008,Kinetic Sand,576,43140.76,564,46165.08
2020,1,6,CA,R001,Walmart,B014,PixOs,498,24984.87,213,9635.35
2020,3,2,NL,R001,Walmart,B004,Cool Maker,484,15837.98,399,11818.24
2020,11,9,UK,R009,Asda,B031,Paw Patrol,336,19570.41,338,20230.66
2020,8,5,IT,R002,Amazon,B021,Whiffies,172,12808.86,73,5196.89
2020,2,3,AT,R001,Walmart,B022,Zoobles,515,19231.93,567,19537.9
2020,3,8,SK,R002,Amazon,B039,Cardinal Games,234,14046.07,154,7833.57
2020,4,5,CA,R002,Amazon,B057,Ben 10,190,4784.93,224,5968.96
2020,5,7,CH,R001,Walmart,B021,Whiffies,488,12434.52,382,8694.89
2020,11,5,WE,R001,Walmart,B064,TMNT,571,27081.67,622,23811.77
2020,7,12,UK,R002,Amazon,B061,Monster Jam,258,17925.95,104,6120.11
2020,9,12,BE,R002,Amazon,B041,Kids Puzzles,294,17945.86,263,13368.92
2020,6,3,AA,R002,Amazon,B048,HEX,266,10414.32,240,8732.3
2020,2,9,CZ,R001,Walmart,B038,Party Other Games,515,27753.66,302,14307.73
2020,3,13,BE,R002,Amazon,B043,Big Potato Games,232,15769.89,235,16792.25
2020,3,6,AA,R002,Amazon,B047,Air Hogs,261,14698.45,277,16799.7
2020,10,4,AU,R001,Walmart,B021,Whiffies,525,39145.11,345,27513.46
2020,8,5,CZ,R001,Walmart,B075,Ionix Dragons,523,30139.83,174,10845.97
2020,10,11,BE,R002,Amazon,B020,Magic Blanket Babies,183,5227.31,183,5463.57
2020,3,10,NL,R002,Amazon,B030,Paw Value Channel,239,16354.43,140,9344.74
2020,6,11,SK,R001,Walmart,B006,Etch A Sketch,500,8885.59,223,3229.74
2020,4,8,MX,R001,Walmart,B017,BITZEE,521,24977.08,588,28667.82
2020,3,10,MX,R001,Walmart,B012,Paw Patrol Activity,513,8573.61,424,6446.99
2020,2,3,FR,R002,Amazon,B009,Meccano,277,13697.74,188,10085.12
2020,4,8,BE,R002,Amazon,B073,Redakai,201,8543.87,119,4090.54
2020,8,10,MX,R001,Walmart,B068,Gund License Pusheen,534,36898.27,311,20676.76
2020,9,7,PT,R002,Amazon,B028,Rusty Rivets,250,15793.18,293,17158.88
2020,11,2,IN,R011,Reliance Retail,B001,Art,229,12308.79,184,8911.49
2020,3,1,CH,R002,Amazon,B016,Purse Pets,189,6602.07,196,7088.18
2020,11,10,IN,R011,Reliance Retail,B040,Adult Puzzles,181,11507.52,153,9280.99
2020,8,2,PL,R002,Amazon,B014,PixOs,254,16864.3,207,11215.22
2020,8,12,CZ,R001,Walmart,B068,Gund License Pusheen,508,35566.96,283,20579.36
2020,7,2,MX,R001,Walmart,B050,Bakugan,534,24209.66,308,14773.18
2020,1,2,IT,R002,Amazon,B055,Angry Birds,320,4975.48,270,4584.86
2020,1,4,RO,R001,Walmart,B042,Board Games,519,25243.76,281,13174.94
2020,8,13,AA,R002,Amazon,B076,Flash,320,14917.39,182,7587.62
2020,2,6,BE,R001,Walmart,B030,Paw Value Channel,492,26335.7,397,18715.2
2020,5,1,RO,R002,Amazon,B023,DigiBird,293,13940.34,90,4052.2
2020,5,11,PL,R002,Amazon,B013,Aqua Dots,74,2865.3,86,3099.24
2020,5,4,MX,R002,Amazon,B035,GabbysDollhouseValue,256,15180.13,195,11817.9
2020,8,6,AU,R026,Woolworths AU,B026,Crystal Dragons,313,15251.15,351,18571.14
2020,10,9,BE,R002,Amazon,B015,Masha & The Bear,211,7258.75,76,2282.96
2020,11,10,FR,R001,Walmart,B059,Black Adam Movie,527,14331.19,354,10512.47
2020,10,2,RO,R002,Amazon,B054,Spy Gear,147,10700.07,63,4646.85
2020,11,12,US,R005,Best Buy,B023,DigiBird,295,16218.03,156,8273.36
2020,3,6,CZ,R002,Amazon,B054,Spy Gear,180,7010.07,179,6690.93
2020,6,5,IN,R013,DMart,B003,Craft Cool,206,4020.14,117,2445.32
2020,6,1,PT,R001,Walmart,B020,Magic Blanket Babies,465,10207.93,251,4482.04
2020,12,2,AU,R027,Coles,B052,Ionix Pokemon,315,9884.94,187,5143.73
2020,7,1,CH,R001,Walmart,B069,Gund License Vida the Vet,482,23735.56,331,13258.19
2020,6,7,FR,R001,Walmart,B048,HEX,530,8938.53,262,4574.45
2020,10,11,CH,R002,Amazon,B052,Ionix Pokemon,165,5719.28,140,5165.19
2020,7,2,IN,R011,Reliance Retail,B055,Angry Birds,254,11123.67,271,10810.64
2020,9,7,BE,R002,Amazon,B009,Meccano,239,14671.18,152,9852.87
2020,10,2,SK,R001,Walmart,B055,Angry Birds,548,17262.25,527,17181.95
2020,1,2,CA,R002,Amazon,B042,Board Games,286,17196.81,241,12503.39
2020,1,10,PT,R002,Amazon,B022,Zoobles,257,17089.75,80,5712.1
2020,12,3,CN,R001,Walmart,B055,Angry Birds,626,20790.14,652,19402.18
2020,1,13,PT,R002,Amazon,B071,Gund License Disney,206,4405.54,129,2707.42
2020,5,6,CN,R001,Walmart,B018,Cheeky Chonks,541,28534.36,191,10772.64
2020,6,11,CA,R024,Metro,B034,Dora the Explorer,306,18043.63,185,10334.63
2020,11,4,CH,R001,Walmart,B064,TMNT,501,15328.28,266,7642.09
2020,9,1,MX,R001,Walmart,B064,TMNT,507,14708.32,450,13441.16
2020,8,7,CH,R001,Walmart,B038,Party Other Games,559,36884.21,358,25740.32
2020,6,11,WE,R001,Walmart,B030,Paw Value Channel,487,34263.27,247,17330.15
2020,1,3,BE,R002,Amazon,B024,Hatchimals,257,8995.66,97,3622.76
2020,7,4,IN,R012,Big Bazaar,B003,Craft Cool,220,9049.8,210,7983.01
2020,6,12,IN,R013,DMart,B053,Minecraft,291,15779.1,291,14675.39
2020,4,6,US,R002,Amazon,B075,Ionix Dragons,268,5424.4,153,2580.14
2020,4,3,ES,R001,Walmart,B067,Gund License Train Dragon,536,24739.09,529,25180.2
2020,3,11,MX,R001,Walmart,B052,Ionix Pokemon,505,22765.72,295,11057.08
2020,12,11,PT,R001,Walmart,B028,Rusty Rivets,551,35535.26,591,39905.47
2020,6,12,CH,R001,Walmart,B012,Paw Patrol Activity,515,28775.91,232,13664.67
2020,10,13,CH,R002,Amazon,B004,Cool Maker,311,14519.76,125,5828.16
2020,11,12,ES,R001,Walmart,B010,MoonLite,472,23302.7,362,18392.73
2020,4,2,AU,R001,Walmart,B019,Furprize,526,32750.39,441,27748.35
2020,4,7,CN,R002,Amazon,B050,Bakugan,314,18626.08,244,15872.45
2020,5,2,CA,R023,Loblaws,B073,Redakai,325,5062.84,255,3655.21
2020,1,12,CH,R002,Amazon,B013,Aqua Dots,224,9850.86,178,6672.28
2020,9,1,RO,R001,Walmart,B074,Super Dinosaur,499,10273.37,292,5137.6
2020,4,7,WE,R002,Amazon,B008,Kinetic Sand,298,14229.09,219,10353.13
2020,1,3,NL,R002,Amazon,B054,Spy Gear,268,9981.7,197,6585.18
2020,7,1,CN,R001,Walmart,B074,Super Dinosaur,518,23358.46,547,23646.92
2020,12,10,WE,R001,Walmart,B045,Rubiks,524,30521.73,410,25722.64
2020,10,7,PL,R001,Walmart,B031,Paw Patrol,527,30095.24,574,35478.51
2020,5,3,US,R006,Walgreens,B053,Minecraft,211,7531.12,239,7713.09
2020,1,2,AT,R001,Walmart,B018,Cheeky Chonks,546,28976.08,608,28077.13
2020,5,11,NL,R002,Amazon,B019,Furprize,228,15631.79,103,7187.99
2020,9,2,RO,R001,Walmart,B076,Flash,542,18443.15,175,6169.8
2020,1,7,CZ,R002,Amazon,B066,GUND,199,5642.09,225,6117.0
2020,7,2,PL,R002,Amazon,B044,Hedbanz,289,15824.21,92,4836.45
2020,9,10,IT,R001,Walmart,B070,Gund Baby,486,28680.38,166,8230.05
2020,1,13,NL,R001,Walmart,B057,Ben 10,603,10119.57,547,7572.65
2020,4,3,CH,R001,Walmart,B067,Gund License Train Dragon,523,7896.31,451,7037.97
2020,4,4,AT,R002,Amazon,B007,Kinetic Rock,202,12606.16,96,6537.92
2020,7,6,CN,R002,Amazon,B023,DigiBird,283,17499.08,300,16299.66
2020,2,7,PT,R002,Amazon,B019,Furprize,186,3370.01,64,1012.46
2020,11,10,AU,R001,Walmart,B048,HEX,427,19447.37,212,9392.22
2020,9,13,AU,R001,Walmart,B048,HEX,469,11946.21,159,3248.58
2020,1,6,WE,R001,Walmart,B068,Gund License Pusheen,473,28877.59,278,18395.06
2020,12,11,CN,R001,Walmart,B075,Ionix Dragons,466,26927.02,399,22350.17
2020,7,3,FR,R001,Walmart,B066,GUND,608,15322.44,446,10414.26
2020,4,4,PT,R001,Walmart,B073,Redakai,467,33991.74,157,9545.97
2020,3,3,CZ,R002,Amazon,B030,Paw Value Channel,253,6249.96,290,7623.84
2020,10,12,ES,R002,Amazon,B002,Text Cool,298,20421.6,112,7204.6
2020,6,2,NL,R002,Amazon,B035,GabbysDollhouseValue,240,17706.73,178,12676.76
2020,1,9,SK,R002,Amazon,B069,Gund License Vida the Vet,284,18891.58,108,6999.21
2020,2,4,ES,R001,Walmart,B072,Gund License Paw Patrol,518,11969.93,350,8246.06
2020,5,4,BE,R002,Amazon,B067,Gund License Train Dragon,239,14017.75,123,7345.71
2020,3,13,FR,R002,Amazon,B048,HEX,239,7997.81,264,8535.06
2020,6,3,BE,R002,Amazon,B025,Popples,279,10089.94,180,6894.05
2020,3,6,CH,R002,Amazon,B035,GabbysDollhouseValue,365,7210.43,371,6156.5
2020,8,6,CZ,R001,Walmart,B047,Air Hogs,431,20223.64,265,12297.07
2020,1,8,US,R006,Walgreens,B052,Ionix Pokemon,201,5147.74,197,4527.26
2020,2,9,FR,R001,Walmart,B066,GUND,492,8028.33,456,6673.21
2020,5,6,PL,R002,Amazon,B025,Popples,287,6770.73,189,4096.58
2020,10,7,UK,R009,Asda,B040,Adult Puzzles,206,3129.65,190,3043.91
2020,8,2,CH,R001,Walmart,B056,Batman,500,20010.98,350,14486.95
2020,9,4,FR,R001,Walmart,B033,Firebuds,532,35201.16,237,16191.46
2020,4,3,NL,R002,Amazon,B013,Aqua Dots,233,5528.2,112,2772.0
2020,9,3,AA,R002,Amazon,B054,Spy Gear,296,13207.09,252,11964.76
2020,10,9,PT,R001,Walmart,B013,Aqua Dots,560,41473.84,593,43384.18
2020,6,9,PT,R001,Walmart,B044,Hedbanz,445,13597.02,386,12477.95
2020,1,10,FR,R002,Amazon,B056,Batman,231,14531.33,95,5818.33
2020,4,13,AA,R001,Walmart,B001,Art,441,24003.27,224,11911.04
2020,9,13,ES,R001,Walmart,B076,Flash,552,18839.09,462,12861.19
2020,4,3,AA,R001,Walmart,B064,TMNT,595,25080.66,272,10480.07
2020,6,4,IN,R012,Big Bazaar,B073,Redakai,278,18336.41,146,9501.86
2020,8,13,CH,R002,Amazon,B014,PixOs,216,6352.55,212,6757.11
2020,4,3,WE,R001,Walmart,B023,DigiBird,523,32231.11,617,35618.67
2020,5,11,AU,R002,Amazon,B064,TMNT,168,4162.76,54,1204.19
2020,10,13,AU,R026,Woolworths AU,B033,Firebuds,374,23013.53,429,28957.27
2020,11,3,US,R002,Amazon,B028,Rusty Rivets,257,14972.15,180,11356.15
2020,4,11,BE,R002,Amazon,B063,Star Wars,206,10667.0,64,2805.47
2020,10,13,UK,R010,Waitrose,B007,Kinetic Rock,261,8552.99,253,6898.77
2020,10,13,PT,R002,Amazon,B052,Ionix Pokemon,177,8767.51,88,3923.59
2020,9,4,CZ,R001,Walmart,B064,TMNT,475,32877.62,286,17618.67
2020,10,9,DE,R016,Lidl,B008,Kinetic Sand,287,4558.87,155,2006.63
2020,9,12,BE,R001,Walmart,B020,Magic Blanket Babies,451,9133.4,217,3603.42
2020,3,10,DE,R001,Walmart,B038,Party Other Games,461,21941.4,351,17285.27
2020,12,10,AU,R028,IGA,B028,Rusty Rivets,384,27593.15,282,20741.95
2020,9,9,SK,R002,Amazon,B056,Batman,312,19772.59,291,19842.48
2020,11,12,UK,R010,Waitrose,B043,Big Potato Games,257,11539.93,122,5394.63
2020,10,2,CA,R025,Sobeys,B031,Paw Patrol,266,5243.96,176,3728.56
2020,5,11,AA,R002,Amazon,B006,Etch A Sketch,273,11004.09,254,9516.43
2020,10,2,RO,R001,Walmart,B031,Paw Patrol,490,15681.47,507,16948.69
2020,1,10,CA,R025,Sobeys,B013,Aqua Dots,189,9861.64,167,8568.24
2020,7,8,CH,R002,Amazon,B062,SONY PLAYSTATION,243,3902.24,233,3436.32
2020,2,13,NL,R002,Amazon,B016,Purse Pets,157,7287.67,100,4885.84
2020,5,6,BE,R001,Walmart,B049,Tech Deck,538,24981.92,454,19303.55
2020,11,9,PL,R002,Amazon,B065,Teen Titans Go,330,10896.96,392,13204.02
2020,9,8,IT,R002,Amazon,B070,Gund Baby,210,6256.86,230,5793.22
2020,9,10,BE,R002,Amazon,B027,Mighty Express,246,7087.54,108,3039.89
2020,9,3,CN,R001,Walmart,B044,Hedbanz,410,22865.93,475,27747.93
2020,4,13,AT,R001,Walmart,B032,Vida the Vet,483,35542.74,177,11687.61
2020,9,2,PL,R002,Amazon,B046,Puzz4D Brand,296,10336.53,202,6647.6
2020,10,2,DE,R002,Amazon,B038,Party Other Games,265,7779.35,102,3253.52
2020,4,10,UK,R001,Walmart,B015,Masha & The Bear,545,11003.56,230,5095.44
2020,7,10,IN,R001,Walmart,B039,Cardinal Games,562,36529.61,176,9170.56
2020,3,10,DE,R015,Aldi,B046,Puzz4D Brand,247,13097.37,235,13350.14
2020,9,9,BE,R002,Amazon,B067,Gund License Train Dragon,270,8047.41,272,7994.78
2020,2,7,NL,R002,Amazon,B030,Paw Value Channel,365,23973.83,221,13088.98
2020,7,1,WE,R001,Walmart,B030,Paw Value Channel,490,26961.56,315,15344.22
2020,4,10,CZ,R002,Amazon,B021,Whiffies,261,19492.92,239,15021.58
2020,11,4,PL,R002,Amazon,B075,Ionix Dragons,233,13315.65,214,10367.18
2020,5,4,AA,R001,Walmart,B022,Zoobles,545,13478.95,196,3943.7
2020,11,5,AA,R002,Amazon,B063,Star Wars,363,9682.07,345,9671.95
2020,1,11,MX,R001,Walmart,B052,Ionix Pokemon,491,13450.78,188,4351.96
2020,12,9,AA,R001,Walmart,B016,Purse Pets,535,9197.32,484,8175.51
2020,7,7,ES,R001,Walmart,B024,Hatchimals,493,8394.26,330,5573.17
2020,10,3,SK,R002,Amazon,B033,Firebuds,204,6678.79,67,1875.39
2020,1,4,ES,R001,Walmart,B037,Marbles,451,32979.94,278,19612.14
2020,3,11,AA,R002,Amazon,B027,Mighty Express,256,14582.13,137,6327.87
2020,8,1,CZ,R001,Walmart,B075,Ionix Dragons,509,17845.32,164,6250.2
2020,8,12,AT,R001,Walmart,B069,Gund License Vida the Vet,446,17201.9,501,16544.97
2020,3,1,AU,R026,Woolworths AU,B036,Gabbys Dollhouse,320,9670.73,121,3997.62
2020,10,8,PL,R001,Walmart,B021,Whiffies,524,26583.49,464,18948.43
2020,11,3,UK,R002,Amazon,B055,Angry Birds,260,12993.88,311,16522.11
2020,11,11,CH,R002,Amazon,B019,Furprize,211,4771.36,106,2194.81
2020,10,11,SK,R002,Amazon,B023,DigiBird,360,26666.58,317,19115.18
2020,3,2,CZ,R002,Amazon,B054,Spy Gear,303,20472.1,241,14929.63
2020,5,9,CZ,R002,Amazon,B047,Air Hogs,273,8311.56,140,4359.66
2020,6,12,MX,R001,Walmart,B030,Paw Value Channel,494,36523.46,358,23936.45
2020,2,4,ES,R001,Walmart,B070,Gund Baby,474,14394.34,542,14652.23
2020,5,2,AT,R001,Walmart,B021,Whiffies,486,15269.55,498,12899.86
2020,12,1,BE,R001,Walmart,B016,Purse Pets,549,12744.75,469,9552.67
2020,2,2,US,R003,Costco,B043,Big Potato Games,272,4095.13,265,3526.27
2020,3,6,WE,R002,Amazon,B009,Meccano,270,13461.88,287,13313.5
2020,6,1,MX,R001,Walmart,B017,BITZEE,506,11962.23,559,13953.36
2020,12,13,MX,R001,Walmart,B035,GabbysDollhouseValue,544,37082.37,167,10837.77
2020,11,5,CN,R001,Walmart,B058,DC Universe,452,19491.8,436,17360.6
2020,2,13,PL,R002,Amazon,B039,Cardinal Games,261,14292.89,290,17295.57
2020,7,7,IN,R002,Amazon,B076,Flash,141,8230.69,88,5180.87
2020,9,2,AU,R002,Amazon,B057,Ben 10,311,17606.91,268,15479.31
2020,11,12,UK,R008,Sainsbury,B055,Angry Birds,204,13046.3,110,6979.86
2020,12,11,SK,R001,Walmart,B027,Mighty Express,467,32972.78,146,10388.18
2020,1,1,CA,R002,Amazon,B037,Marbles,247,8483.65,248,6971.16
2020,11,13,ES,R001,Walmart,B052,Ionix Pokemon,500,23442.23,540,21940.67
2020,11,7,AT,R001,Walmart,B073,Redakai,449,21981.48,373,17510.07
2020,10,11,PT,R001,Walmart,B003,Craft Cool,482,31639.08,180,11019.1
2020,3,7,UK,R010,Waitrose,B017,BITZEE,222,5295.18,129,2944.51
2020,2,6,BE,R001,Walmart,B031,Paw Patrol,550,11488.57,266,4494.58
2020,5,5,MX,R002,Amazon,B023,DigiBird,298,20312.7,325,21026.08
2020,7,4,PL,R001,Walmart,B060,Monster Trucks,498,31053.81,519,34031.0
2020,3,12,AU,R026,Woolworths AU,B033,Firebuds,358,10984.34,283,7570.05
2020,9,11,AU,R028,IGA,B060,Monster Trucks,267,16668.7,206,10319.81
2020,11,2,IT,R001,Walmart,B073,Redakai,502,26010.99,371,18333.07
2020,7,1,AA,R002,Amazon,B068,Gund License Pusheen,219,12504.61,166,8313.57
2020,1,12,BE,R001,Walmart,B013,Aqua Dots,537,8471.02,579,8816.14
2020,8,1,ES,R002,Amazon,B014,PixOs,169,4660.96,66,1700.22
2020,2,12,CH,R002,Amazon,B066,GUND,287,5515.72,321,6237.73
2020,6,11,CA,R024,Metro,B028,Rusty Rivets,324,9816.67,203,6050.94
2020,9,3,CH,R001,Walmart,B042,Board Games,594,15652.86,437,11037.75
2020,2,8,RO,R002,Amazon,B002,Text Cool,179,8423.94,160,7388.2
2020,6,2,BE,R001,Walmart,B074,Super Dinosaur,355,24619.07,322,18746.31
2020,1,2,CH,R002,Amazon,B055,Angry Birds,255,6474.09,242,5378.21
2020,1,5,CH,R002,Amazon,B045,Rubiks,200,7150.16,110,3647.64
2020,6,3,CZ,R002,Amazon,B003,Craft Cool,247,10448.07,156,5524.96
2020,5,6,MX,R001,Walmart,B014,PixOs,485,33120.59,247,17120.74
2020,8,9,IT,R001,Walmart,B036,Gabbys Dollhouse,520,9719.47,589,11064.4
2020,11,8,CH,R002,Amazon,B013,Aqua Dots,245,5664.63,212,5174.82
